sentences,base,contrast,contrast_rnd
And he had a feeling Valenti wouldn't mind offing,-0.27171454,-0.73612976,0.5492721
You weren't doing,-1.0,-1.0,-1.0
There won't be,-0.52386075,-0.6712872,-0.7924378
"I checked the addition, and he hadn't made",-1.0,-1.0,-1.0
I thought you said there weren't,0.9015354,0.7311445,0.7321309
"In truth, he was just as glad that there weren't",0.2457114,0.7767798,0.8728311
Just don't make,-0.89776623,-0.39352787,-1.0
We haven't seen,-1.0,-1.0,-1.0
"Now, that fit with Hell, except that there weren't",0.61108404,0.49411777,0.6550415
"He should have been in the forest, but there weren't",-0.063383386,0.29043326,0.009869023
I don't have,-1.0,-1.0,-1.0
They probably aren't taking,-1.0,-1.0,-0.7766182
I just about had a foal when I found out there weren't,0.15391535,0.71219665,0.15749429
"Because thanks to that bloody war, there aren't going to be",0.68815553,1.0,1.0
Since his backside was already dusty he didn't have,-1.0,-1.0,-0.9707198
There aren't,1.0,1.0,1.0
I can tell you right now that he hasn't made,-0.8779468,-1.0,-0.78071356
At least she wouldn't be getting,0.07233982,1.0,0.31735975
The local economy was in piss-poor shape; that wouldn't win them,0.09855392,0.12866396,0.16627903
Well that didn't sound,-0.20150985,0.44419906,0.062478203
You people aren't having,-0.5529006,-0.81388474,-0.89080507
I don't want to lose,-0.10735404,0.39162064,0.008384936
We didn't lose,-1.0,-1.0,-1.0
And we don't have,-1.0,-0.9977547,-1.0
I'm thinking of checking where he came from and offering to purchase his services if he hasn't,1.0,1.0,1.0
"There were seven of them; whoever his attackers were, they weren't taking",-0.43387368,-1.0,-1.0
He chose one that didn't have,-1.0,-0.8101251,-0.43425545
He hadn't made,-1.0,-1.0,-1.0
Now just so that there aren't,-0.14375639,-0.23327212,0.28278595
Robin hadn't heard of,-1.0,-1.0,-1.0
There won't be,-0.43886507,-1.0,-0.18678874
"Making her own calculations, she didn't need",-1.0,-1.0,-1.0
"That's why, unless there is a real emergency we don't send",-0.55407083,-0.4551849,-1.0
We haven't had,-1.0,-1.0,-1.0
I'm sorry I didn't have,-1.0,-1.0,-1.0
And there haven't been,1.0,1.0,1.0
Since he didn't have,-1.0,-1.0,-1.0
SO far he hadn't produced,-1.0,-1.0,-1.0
I won't go crashing,1.0,1.0,1.0
"That way her husband gets eternal salvation, and his terrestrial reputation doesn't take",-1.0,-0.72434443,-0.1055888
The boy didn't need,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
She wouldn't join,-1.0,-1.0,-1.0
She didn't see,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
And we don't have,-1.0,-1.0,-0.8533183
I don't want,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
He wondered why they hadn't put,-1.0,-1.0,-1.0
But there weren't,1.0,0.6879745,1.0
And we don't have,-1.0,-1.0,-1.0
And she didn't see,-1.0,-1.0,-1.0
And there aren't,1.0,0.62787527,0.74982536
But we haven't had,-1.0,-1.0,-1.0
He hadn't seen,-1.0,-1.0,-1.0
I don't see how,-1.0,-1.0,-1.0
I didn't see,-1.0,-1.0,-0.91975015
We haven't seen,-1.0,-1.0,-1.0
"""And David didn't leave",-0.49654192,-0.03621435,0.7585525
So we didn't have,-1.0,-1.0,-1.0
"In fact, now that you mention it, I haven't seen",-1.0,-1.0,-1.0
There haven't been,0.3400766,0.51450783,0.4347667
We don't have,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
It simply won't have,-1.0,-1.0,-1.0
The reason we don't have,-1.0,-0.9729054,-1.0
I didn't bring,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
I don't have,-1.0,-1.0,-1.0
"The church's influence has never been strong that far north, but they also don't have",-0.92173445,-0.77256143,-1.0
As you can see we really don't have,-1.0,-1.0,-1.0
"These people were desperate, and he wasn't going to take",-0.029164013,0.05364805,-0.0061084446
And I won't have,-1.0,-0.9536722,-1.0
He doesn't seem to leave,-0.3071598,-0.28087917,-0.35697708
They wouldn't want to take,-0.78981847,-1.0,-0.86682314
I don't have,-1.0,-1.0,-1.0
Gabe didn't see,-1.0,-1.0,-1.0
He hadn't asked,-1.0,-1.0,-1.0
And don't smudge,-0.20999011,-0.35884896,-0.42070007
"But on a more positive note, there weren't",0.5975484,0.33327466,0.35295847
"Relax, there aren't",0.53399557,0.77421695,0.39472535
But you won't have,-1.0,-1.0,-0.96215445
She didn't get,-1.0,-1.0,-1.0
Pisano didn't need,-1.0,-1.0,-1.0
"But thanks to you, I don't have",-1.0,-1.0,-1.0
But don't bring,-1.0,-1.0,-1.0
He let me go because he doesn'tbelieve I have,-0.27832234,0.14669104,0.36275542
I don't have,-1.0,-1.0,-1.0
Then you won't be breaking,-1.0,-0.56462634,-1.0
They haven't reported,-1.0,-1.0,-1.0
Didn't want to raise,-1.0,-1.0,-0.5504922
She wasn't aware of,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
"I've got a lot of questions, and there aren't",0.8339072,0.3391018,0.97920275
She hadn't had,-1.0,-1.0,-1.0
They haven't taken,-1.0,-1.0,-1.0
We don't want,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
There didn't seem to be,-0.1279707,-0.34038135,0.14938143
And I don't recall,0.4940222,0.539501,0.6731333
"Well, you haven't stayed in",-1.0,-1.0,-1.0
"Aisa's fine as she is, and I don't have",-1.0,-1.0,-0.9075431
Which are sitting idle because there aren't,0.26322198,0.8590895,0.6702041
I don't want,-1.0,-1.0,-1.0
It doesn't have,-1.0,-1.0,-1.0
We don't want,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
Nic found out that there weren't,0.3113127,0.42642948,0.48971397
Val hadn't pulled,-0.26162887,-0.36606762,-0.42454827
I don't be needing,-0.66594666,-1.0,-1.0
There aren't,1.0,1.0,1.0
I don't want to stake,-1.0,-1.0,-1.0
He didn't mean for,-1.0,-1.0,-1.0
She didn't need,-1.0,-1.0,-1.0
You haven't got,-1.0,-1.0,-1.0
The doctor's thinking he won't be getting,0.23510717,0.18124586,0.8215231
I don't want,-1.0,-1.0,-1.0
I haven't had,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
She didn't react in,-1.0,-1.0,-1.0
I didn't think I had,-0.6918266,-0.46852657,-0.22739708
«You don't have to make,-1.0,-0.58495945,-0.6447313
I don't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
I'm afraid I don't remember,1.0,1.0,1.0
I haven't charted,-0.5801186,0.41296688,0.61342865
I don't have,-1.0,-1.0,-1.0
So it's been decided that you will stay with the one person in Dovetail who doesn't have,-0.29288697,0.030887775,-1.0
A guy as smart as Ogle didn't need,-1.0,-1.0,-1.0
Cozzano didn't have,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
"Fortunately, the lot's mostly empty, they don't cut",-0.9303148,-0.884634,-1.0
He doesn't have,-1.0,-1.0,-1.0
"And because after six months there, I won't have",-1.0,-1.0,-0.8230073
I hadn't seen,-1.0,-1.0,-1.0
Then he looked up into my eyes-his pupils were dilated so there wasn't,0.26418725,0.2695351,0.5661145
We hadn't done,-1.0,-1.0,-1.0
"Sure, but I don't know",0.67554563,1.0,1.0
"Back then, they'd just made sure my friend and I didn't have",-0.98972845,-1.0,-0.90643436
It didn't offer,-1.0,-1.0,-1.0
He wasn't putting on,-1.0,-1.0,-1.0
Thus I knew we weren't going to have,-1.0,-1.0,-1.0
"You know them, so we won't have",-0.74337465,-0.19561324,-1.0
"Well, pick a place where there aren't",1.0,0.54419154,0.95147884
I didn't see,-1.0,-1.0,-1.0
I didn't see,-1.0,-1.0,-1.0
"I found the horn button on the dashboard and gave a few blasts, but I still didn't see",-1.0,-0.5290904,-0.82251924
"I mean, I don't see",0.6100596,1.0,0.97291327
I wasn't going to get,0.31180596,0.03836547,0.8347541
"The ten guards all wore pistol belts, though I didn't see",-0.088826224,-0.12643334,0.37260896
There aren't,1.0,1.0,1.0
Keith didn't see,-1.0,-1.0,-1.0
"Actually, however, Kate didn't make",-1.0,-1.0,-1.0
"""He checked his visitors' log and said, """"I don't show",-0.49344376,-0.17694253,0.17685235
She hadn't made,-1.0,-1.0,-1.0
He wouldn't be letting,-1.0,-1.0,-1.0
We don't have,-0.9084368,-1.0,-1.0
If there aren't,0.12687904,0.58964425,1.0
I don't believe in,-1.0,-1.0,-1.0
I said that they hadn't found,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
I hope we don't have,-1.0,-1.0,-1.0
A nice old guy like Mr. Baxter surely wouldn't entertain,-0.051701363,0.79784656,0.58028036
He didn't show,-1.0,-1.0,-1.0
She hadn't realized that,-0.8764819,-0.7865897,-1.0
There weren't,1.0,1.0,1.0
But Alice didn't have,-1.0,-1.0,-1.0
She certainly didn't have,-1.0,-1.0,-1.0
She just didn't have,-1.0,-1.0,-1.0
Bobby blushed as he recalled that he hadn't worn,-1.0,-1.0,-0.5090884
She didn't see,-1.0,-1.0,-1.0
She didn't want,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
I promised Mr. and Mrs. Green I wouldn't have,-0.20432873,-0.76774937,-0.6519456
"It's a few clicks north of here, and there aren't",-0.43241858,-0.26845112,0.13993388
And don't let,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
So I wasn't expecting,-1.0,-1.0,-1.0
If you don't have,-1.0,-1.0,-1.0
"""They don't have",-1.0,-1.0,-1.0
This time the world obediently held its place and didn't engage in,-1.0,-1.0,-1.0
"But you do pray, you go to church, you don't miss",-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
1 guess I don't want to hit,-0.8811889,-0.4909041,-0.27536345
"Funny, she thought, she hadn't gotten",1.0,1.0,1.0
I don't have,-1.0,-1.0,-1.0
"She'd noticed the bearded hiker in the group, though he hadn't asked",-0.7896837,-1.0,-1.0
It surprised her there weren't,0.6335908,0.6118178,0.14548127
You don't have,-1.0,-1.0,-1.0
She didn't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
She hadn't wanted,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
I completely forgot I didn't have,-1.0,-1.0,-1.0
He wasn't taking,-1.0,-1.0,-1.0
"Poor guy, Nature hadn't given him",-0.031451646,-0.21268675,0.016704196
Bullshit-he didn't have,-1.0,-1.0,-1.0
We don't need,-1.0,-1.0,-1.0
"Teddy just grinned, confident that his parents wouldn't believe",0.26243085,0.07862952,0.22785345
Now they don't want,-1.0,-1.0,-1.0
I haven't,-0.50018865,0.31977034,-0.050802417
Maybe there aren't,-0.028783543,1.0,1.0
"I used to be correspondent for a paper in Springfield, and when there wasn't",0.27282402,0.08973949,0.805156
"Andy read it, but didn't add",-1.0,-0.76487064,-1.0
you haven't,0.530965,0.42986566,0.4221506
"We'll have no password, but we will ensure that we don't accept",-0.8291388,-1.0,-1.0
They're still on the alert and they don't want to take,-1.0,-1.0,-0.4107452
"""Well, said Caterina, grinning as she approached, """"you certainly haven't lost",-0.25309318,-0.37502065,-0.094220616
Who hadn't made,-1.0,-1.0,-1.0
"Then we talked about nonsense, because we had been so serious, and it was as if she weren't having",-0.3848599,-0.39211187,-0.33915782
It hasn't shown up on,-1.0,-1.0,-1.0
But I didn't have,-1.0,-1.0,-1.0
"I needed human help to assemble one workable starship, but I didn't need to take",-1.0,-0.19201227,0.0564992
I won't let,-1.0,-1.0,-1.0
It's good that I don't have,-0.86412907,-1.0,-0.5251342
"No, I won't shed",0.53665817,0.19942398,0.41477782
Because you won't make,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
They don't have to leave,-0.024585908,-1.0,-1.0
There aren't,1.0,1.0,1.0
Word's out that the commanders don't want,-1.0,-1.0,-1.0
I didn't assign you,-0.001282896,-0.23711158,-0.2907177
There weren't,1.0,1.0,1.0
Only there weren't,0.8963636,0.7200258,0.49706507
Because I don't have,-1.0,-1.0,-0.60307354
I notice you didn't want,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
There weren't,1.0,1.0,0.92530864
There hadn't been,-0.0671743,-0.07181442,0.12772281
"Well, I don't see",0.28823635,1.0,0.9974969
So you won't lose,-0.5156703,-0.30385873,0.48992175
"There's nothing below me but a deadly fall, and I don't see",-0.015759379,-0.015520311,0.16652566
You didn't want,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
I don't need,-1.0,-1.0,-1.0
At least it'll be Saturday and I won't miss,-1.0,-1.0,-0.9952746
Except maybe this time there weren't,0.5106815,0.9723973,0.7904722
The good news is that there aren't,0.5231396,0.639771,0.47956398
I don't want,-1.0,-1.0,-1.0
I haven't,0.025409723,0.16015673,-0.33736476
But I shan't allow,-1.0,-0.8046803,-1.0
Tor didn't have,-1.0,-0.836676,-1.0
The laughter kept coming and didn't show,-0.38031366,-0.0012316036,-0.43036756
For a change I didn't have,-1.0,-1.0,-1.0
I hadn't put,-1.0,-1.0,-1.0
Seeing that their private party still hadn't attracted,0.8492643,-0.78450847,1.0
"Frankly, I think she's a virgin, but don't go getting",1.0,1.0,1.0
I asked because I didn't have,-1.0,-1.0,-1.0
It was a good thing there weren't,0.296388,0.45416287,0.2493516
Littleton wasn't leaving,1.0,1.0,1.0
I didn't see,-1.0,-1.0,-1.0
I took a deep breath but didn't smell,-0.9267043,-0.66002685,-0.6162968
I didn't want,-1.0,-1.0,-1.0
I wasn't going to get,1.0,0.46462685,0.5397778
The Gray Lords didn't want,-1.0,-1.0,-1.0
I hadn't heard of,-1.0,-1.0,-1.0
He hadn't found,-1.0,-1.0,-1.0
"""It's for melting- """"There aren't",0.084290236,0.16883986,0.6227744
There aren't,1.0,1.0,1.0
We haven't seen,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
We haven't picked,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
And I haven't had,-1.0,-1.0,-1.0
"As a matter of fact, I haven't had",-1.0,-1.0,-0.5343927
It didn't stop,-1.0,-1.0,-1.0
Kazul didn't ask,-0.43711194,-0.54180413,-0.75938195
You won't see,-1.0,-1.0,-1.0
"Her presence always managed to generate a lot of talk about you, as if she didn't have",-1.0,-1.0,-1.0
But I don't see,-0.24231508,-0.7156533,-0.85109955
Maybe I don't want,-1.0,-1.0,-1.0
I don't suppose,-0.817491,-0.59967417,-0.7062607
I haven't seen,-1.0,-1.0,-1.0
She doesn't have,-1.0,-1.0,-1.0
We don't want,-1.0,-1.0,-1.0
You don't win,-1.0,-1.0,-1.0
He isn't picking up on,-1.0,-1.0,-1.0
It's looking like the victim doesn't have,-0.9461501,-1.0,-1.0
"""And you'd be asking them for a long time, Travis said, """"because there aren't",0.5365527,0.7859945,0.99570704
Soneji hadn't made,-1.0,-1.0,-1.0
There sure hadn't been,-0.41119364,-0.4056586,-0.05210643
Mary Smith hasn't shown,-1.0,-1.0,-1.0
You realize that there aren't,0.54981744,0.43377492,0.82382804
I won't answer,-1.0,-1.0,-1.0
She didn't ask me,-0.37156534,0.04661969,0.14188609
He didn't hear,-1.0,-0.7111695,-1.0
Kevin Hawkins hadn't experienced,-1.0,-1.0,-0.39603773
He hadn't spotted,-1.0,-1.0,-1.0
I didn't want,-1.0,-1.0,-1.0
"I hear a swoop, I don't want",-1.0,-1.0,-1.0
She didn't have,-1.0,-1.0,-1.0
I didn't hear,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
My son doesn't have,-1.0,-1.0,-0.9969729
We haven't found,-1.0,-1.0,-1.0
Won't be,0.09500691,0.23077932,-0.36718255
Khalsa didn't play by,-1.0,-1.0,-1.0
Shelter for awhile — there wouldn't be,0.5218627,1.0,0.92617196
He wouldn't be signing,-1.0,-1.0,-0.99910843
I didn't have,-1.0,-1.0,-1.0
"So that's why, search until you're blue, you won't find",-1.0,-1.0,-0.8033303
I certainly didn't see,-1.0,-1.0,-1.0
"Oh, you see, my lord,' I smiled coolly, 'there aren't",0.97295713,1.0,1.0
I don't have,-1.0,-1.0,-1.0
He had nearly lost his life the second time and didn't want to take,-1.0,-0.87801415,-0.5020613
And don't get,-1.0,-1.0,-1.0
"No, she didn't want",-1.0,-1.0,-1.0
She sighed in relief when she was that at least there weren't,0.85694355,1.0,0.63071233
She didn't want to take,-1.0,-1.0,-1.0
She didn't have,-1.0,-1.0,-1.0
"Yeah, I don't want",-1.0,-1.0,-1.0
"But,” the coach said, “I don't want to hear",-0.25878927,-0.22608623,0.100625925
And it looks like he or she doesn't have,-1.0,-1.0,-0.8684366
I hadn't turned,-0.8412924,-0.7757493,-1.0
I wasn't taking,-0.8037219,-0.31480786,-0.4257501
"Polk, there aren't going to be",-0.19403544,-0.044677343,0.38437542
"I told you, we don't have",-1.0,-1.0,-1.0
When will you learn that your father doesn't follow,-0.5991106,-0.60708064,0.009787306
"But I always finish at the beach, and there aren't",0.75630337,0.7716261,0.5070232
And we won't take,-1.0,-1.0,-1.0
She didn't want,-1.0,-1.0,-1.0
"Luckily, the door was open, so he could tell there didn't seem to be",0.09671757,-0.22331044,0.8498883
There aren't,-1.0,1.0,1.0
We already know Fleet doesn't have,-1.0,-1.0,-1.0
Nix didn't think,-1.0,-1.0,-1.0
They cover up their women and they don't make,-0.60572624,-0.63701373,-0.4763667
He didn't have,-1.0,-1.0,-1.0
They'll probably let her go tomorrow if there aren't,0.5297277,0.35744593,0.84834456
But I didn't pick up,-0.93757784,-1.0,-0.90594506
And before you ask I haven't got,-1.0,-1.0,-1.0
The sailing centre's CCTV doesn't show,-0.7335635,-1.0,-0.99843603
It didn't ring,-1.0,-1.0,-1.0
And he probably didn't have,-1.0,-1.0,-1.0
At first he didn't have,-1.0,-1.0,-1.0
At least Janet hadn't found,-1.0,-0.7757477,-1.0
"With Earl and Janet, maybe I hadn't made",0.012799572,0.31612346,-0.2529035
I didn't see,-1.0,-1.0,-1.0
William didn't commit,-0.24351186,-0.19179714,-0.10876903
The pistol hadn't seen,-1.0,-0.83785456,0.5814907
Pruning could wait until later; his synaptic web didn't have,-0.9893917,-1.0,-0.7816453
"«As far as we can ascertain at this point, Penny Maowkavitz didn't have",-1.0,-1.0,-1.0
We aren't going to have,-0.93120325,-0.702884,-0.26676217
Thank Fate there weren't,0.3187625,0.28842095,0.449037
I won't put,-1.0,-1.0,-1.0
"Okay then, this is why there aren't",-0.12437073,-0.35134524,0.59488744
There aren't,1.0,-1.0,1.0
And that certainly won't be on,-1.0,-1.0,-1.0
At which point he realized he didn't have,-1.0,-1.0,-1.0
Her attitude hadn't made,-1.0,-1.0,-1.0
"Like I said, if you're born with biononics you don't have",-1.0,-1.0,-1.0
There didn't seem to be,-0.29018083,-0.108399995,0.18640226
"Which instinctive response was reassuring, but still didn't give",-1.0,-1.0,-1.0
"He always checked over newcomers, just to make sure he wasn't letting",-1.0,-0.7999216,-0.6201312
"Keep the local communication frequencies open, of course, we don't want",-1.0,-1.0,-1.0
She hadn't done,-1.0,-1.0,-1.0
I haven't seen,-1.0,-1.0,-1.0
After the whole Sholapur incident she wasn't taking,-1.0,0.8103417,0.9460337
She wasn't under,-1.0,-1.0,-1.0
The smartcore still hadn't recognized,-1.0,-1.0,-1.0
You haven't got,-1.0,-1.0,-1.0
"Well, she thought, at least I haven't done",-0.8206825,-0.5139457,-0.13221787
"He pulled in the lot, parked and walked in the showroom that didn't have",-0.95532393,-0.6090911,-0.9517106
He didn't see,-1.0,-1.0,-1.0
Leather-jacket's involvement didn't fit,-1.0,-1.0,-1.0
"He's so chivalrous, so loyal a husband, that he hasn't",1.0,1.0,1.0
"""Diamond said, """"I won't have",-0.26573342,-1.0,-0.3669356
We don't want to take,-0.7017654,-0.6281661,-0.8064942
We haven't found,-1.0,-1.0,-1.0
"""When the sarabande finally lurched to a close, he said, """"Jake, I don't have",-1.0,-1.0,-1.0
He don't care about,-1.0,-1.0,-1.0
But I don't have,-1.0,-1.0,-1.0
I wouldn't win,-1.0,-1.0,-0.6143774
She says we can probably get into its memory if there isn't,-0.02410516,0.36159396,0.04236601
"Because by then, there won't be",0.5775362,0.48281813,0.36445686
I haven't got,-1.0,-1.0,-1.0
"Apart from Arnold here, there aren't",0.3000577,1.0,0.8269287
There aren't,1.0,1.0,1.0
"Well,' Jonas said, 'it's reegs that'll be receiving the drug; I wouldn't waste",-0.41746464,-0.9171924,0.22331768
There aren't,1.0,1.0,1.0
I don't agree with,-1.0,-1.0,-1.0
"Besides, there weren't",0.11084078,-0.29323986,-0.051586863
