sentences,base,contrast,contrast_rnd
There didn't seem to be,-11.453786,-10.859654,-9.665731
And I don't recall,0.9990778,0.8997548,1.1564642
"Well, you haven't stayed in",1.417069,1.4932684,1.2956619
"Aisa's fine as she is, and I don't have",-0.16774498,-0.08198845,-0.31846535
Which are sitting idle because there aren't,0.4000219,0.8168187,0.7573264
I don't want,-14.001939,-14.054201,-13.802122
It doesn't have,-166.30273,-165.87029,-165.37022
We don't want,1.8843186,1.6978393,2.091063
There aren't,22.277325,22.98354,23.156467
Nic found out that there weren't,2.918079,3.1973877,2.9555173
Val hadn't pulled,-5.326652,-5.1804523,-4.573396
I don't be needing,-2.395322,-2.4959898,-2.1293917
There aren't,22.277325,22.98354,23.156467
I don't want to stake,-1.5050089,-1.3698883,-1.2023407
He didn't mean for,-0.18934639,-0.25124815,0.015531957
She didn't need,-14.311048,-14.587037,-14.233402
You haven't got,-13.411248,-12.148287,-13.015537
The doctor's thinking he won't be getting,-0.5565718,-0.5095771,-0.24128151
I don't want,-14.001939,-14.054201,-13.802122
I haven't had,1.4377086,1.7396758,1.7755977
There aren't,22.277325,22.98354,23.156467
She didn't react in,0.99255294,0.8993067,1.1605941
I didn't think I had,-3.7050264,-3.168087,-3.2995806
«You don't have to make,0.6619253,0.778301,1.2480698
I don't have,-0.13459282,0.11821462,0.19431818
There aren't,22.277325,22.98354,23.156467
There aren't,22.277325,22.98354,23.156467
I'm afraid I don't remember,-0.0040788725,-0.02309154,0.13860369
I haven't charted,4.4347887,4.49745,4.3562636
I don't have,-0.13459282,0.11821462,0.19431818
So it's been decided that you will stay with the one person in Dovetail who doesn't have,-0.64680874,-0.68778133,-0.5431807
A guy as smart as Ogle didn't need,-5.2043133,-5.235482,-4.8750243
Cozzano didn't have,-5.625531,-5.681294,-5.4292474
I don't see,0.3309852,0.24593309,0.30262408
"Fortunately, the lot's mostly empty, they don't cut",0.19635913,0.34918988,0.48784533
He doesn't have,-5.005342,-4.6617737,-4.8137255
"And because after six months there, I won't have",-2.3378646,-2.3724658,-2.138549
I hadn't seen,5.416912,5.3028803,5.6397524
Then he looked up into my eyes-his pupils were dilated so there wasn't,9.329708,9.831926,9.54241
We hadn't done,1.3012474,1.496665,1.1811733
"Sure, but I don't know",0.03938003,0.26145127,0.33613092
"Back then, they'd just made sure my friend and I didn't have",-0.33597028,-0.205725,-0.21243444
It didn't offer,-0.19117159,-0.4480936,0.084263
He wasn't putting on,3.5476782,3.6264064,3.5007935
Thus I knew we weren't going to have,-0.30724475,-0.22848693,-0.101904504
"You know them, so we won't have",-2.0125508,-2.020997,-2.0276508
"Well, pick a place where there aren't",8.404568,8.957488,8.864033
I didn't see,-0.41817346,-0.44657177,-0.508845
I didn't see,-0.41817346,-0.44657177,-0.508845
"I found the horn button on the dashboard and gave a few blasts, but I still didn't see",-0.8379994,-0.93761104,-0.91093844
"I mean, I don't see",1.0549997,1.0589908,1.0387063
I wasn't going to get,0.49267006,0.5850228,0.58736813
"The ten guards all wore pistol belts, though I didn't see",-1.1417745,-1.1479359,-1.1773185
There aren't,22.277325,22.98354,23.156467
Keith didn't see,0.89661443,0.92632675,0.7985926
"Actually, however, Kate didn't make",0.7029171,0.7779584,0.8804319
"""He checked his visitors' log and said, """"I don't show",1.4883828,1.6625111,1.4435058
She hadn't made,1.792608,1.9307345,2.0717742
He wouldn't be letting,-2.4741795,-2.4295197,-2.0966055
We don't have,1.3276724,1.1780308,1.0118568
If there aren't,4.5976076,5.3897486,4.92043
I don't believe in,1.4864299,1.3481474,1.4592656
I said that they hadn't found,0.10866435,0.08004241,0.17261215
There aren't,22.277325,22.98354,23.156467
I hope we don't have,-0.87672704,-0.93829215,-0.52253956
A nice old guy like Mr. Baxter surely wouldn't entertain,2.0124843,2.0711532,2.2862015
He didn't show,-1.0781797,-1.1971455,-0.753602
She hadn't realized that,6.7192755,6.6519313,6.7010856
There weren't,16.246693,17.12653,17.017818
But Alice didn't have,-1.7262166,-1.395907,-1.2352405
She certainly didn't have,-7.4437704,-7.647286,-7.294301
She just didn't have,2.2378232,2.5186625,2.7964754
Bobby blushed as he recalled that he hadn't worn,-1.1673138,-1.056302,-1.1997799
She didn't see,-0.70685434,-0.9501811,-0.4249484
She didn't want,-1.9812307,-2.0020623,-1.8677354
There weren't,16.246693,17.12653,17.017818
I promised Mr. and Mrs. Green I wouldn't have,-3.5481389,-3.3415587,-3.2449806
"It's a few clicks north of here, and there aren't",2.1786697,2.5738127,2.595133
And don't let,-2.076582,-2.3376443,-1.7028396
I don't have,-0.13459282,0.11821462,0.19431818
So I wasn't expecting,-2.067746,-1.9652624,-2.1078265
If you don't have,-1.2090008,-1.1653646,-0.8747655
"""They don't have",0.10951348,0.25681716,0.5121075
This time the world obediently held its place and didn't engage in,1.8847587,1.8481882,1.5533183
"But you do pray, you go to church, you don't miss",1.16096,1.3895209,1.5236073
He didn't have,-7.711586,-7.5902033,-7.896208
I don't have,-0.13459282,0.11821462,0.19431818
1 guess I don't want to hit,0.37428308,0.36768913,0.29628682
"Funny, she thought, she hadn't gotten",-0.5631352,-0.49858555,-0.46405488
I don't have,-0.13459282,0.11821462,0.19431818
"She'd noticed the bearded hiker in the group, though he hadn't asked",0.40319395,0.47081223,0.6172879
It surprised her there weren't,8.853882,9.589689,8.977814
You don't have,-212.93744,-212.16571,-211.99036
She didn't have,-4.508333,-4.25321,-4.440225
I don't have,-0.13459282,0.11821462,0.19431818
She hadn't wanted,-3.8837712,-3.8079855,-4.0009975
There weren't,16.246693,17.12653,17.017818
I completely forgot I didn't have,-2.680069,-2.9226537,-2.886257
He wasn't taking,1.6503613,1.7307949,0.9074398
"Poor guy, Nature hadn't given him",0.27907118,0.4969474,0.7213582
Bullshit-he didn't have,-1.4898398,-1.2696186,-1.302995
We don't need,-2.8298264,-3.0018604,-2.4463465
"Teddy just grinned, confident that his parents wouldn't believe",3.1203437,3.0858665,2.980258
Now they don't want,-0.6129686,-0.63781744,-0.05893299
I haven't,14.183582,14.544412,14.171989
Maybe there aren't,6.2585044,6.887376,6.8735166
"I used to be correspondent for a paper in Springfield, and when there wasn't",1.4678402,1.901725,2.2616854
"Andy read it, but didn't add",1.4015182,1.3011693,1.347285
you haven't,9.99744,10.374567,9.73875
"We'll have no password, but we will ensure that we don't accept",0.0034655258,-0.03085905,0.10983006
They're still on the alert and they don't want to take,1.1275448,1.3009995,1.3198228
"""Well, said Caterina, grinning as she approached, """"you certainly haven't lost",-0.7441576,-0.9137227,-0.68485427
Who hadn't made,-2.7643838,-4.7518296,-4.769847
"Then we talked about nonsense, because we had been so serious, and it was as if she weren't having",-1.6837759,-1.4565835,-1.5784439
It hasn't shown up on,0.12229833,0.23585626,0.007448137
But I didn't have,-2.2604775,-2.0733678,-2.2270575
"I needed human help to assemble one workable starship, but I didn't need to take",-0.12529032,-0.23403648,-0.30998194
I won't let,-1.3272451,-1.895703,-1.1532757
It's good that I don't have,-2.1799822,-2.1802812,-1.9994335
"No, I won't shed",-0.11864093,-0.3480791,-0.060821503
Because you won't make,-0.16602395,-0.12720138,0.14196318
I don't want,-14.001939,-14.054201,-13.802122
They don't have to leave,-2.6311793,-2.705154,-2.0973272
There aren't,22.277325,22.98354,23.156467
Word's out that the commanders don't want,0.008460464,0.06695586,0.23817247
I didn't assign you,-2.8804624,-2.7755957,-2.7491407
There weren't,16.246693,17.12653,17.017818
Only there weren't,7.244987,7.983456,7.457048
Because I don't have,0.058987238,0.28717655,0.2675405
I notice you didn't want,-26.564245,-26.51095,-26.460712
I don't have,-0.13459282,0.11821462,0.19431818
There weren't,16.246693,17.12653,17.017818
There hadn't been,-5.311917,-4.811554,-4.2556396
"Well, I don't see",0.99939376,0.9983105,0.9079255
So you won't lose,4.46956,4.446198,4.7256613
"There's nothing below me but a deadly fall, and I don't see",0.32496905,0.45818013,0.27413157
You didn't want,-73.94625,-74.320175,-75.19782
I don't have,-0.13459282,0.11821462,0.19431818
There aren't,22.277325,22.98354,23.156467
I don't need,-8.186141,-8.227231,-7.784028
At least it'll be Saturday and I won't miss,-1.6778553,-1.8128698,-1.7694005
Except maybe this time there weren't,1.9119778,2.4674394,2.2134972
The good news is that there aren't,3.4756112,3.6157522,3.4587808
I don't want,-14.001939,-14.054201,-13.802122
I haven't,14.183582,14.544412,14.171989
But I shan't allow,-0.39846575,-0.47128952,-0.4326954
Tor didn't have,-5.85082,-5.536518,-5.4920454
The laughter kept coming and didn't show,2.8037038,2.825934,2.9869184
For a change I didn't have,-0.3810005,0.3151868,-0.19643936
I hadn't put,5.993428,6.1769075,6.1623077
Seeing that their private party still hadn't attracted,0.8718569,0.8743855,0.8611573
"Frankly, I think she's a virgin, but don't go getting",1.8698071,2.1109958,2.0880957
I asked because I didn't have,0.45622072,0.60538125,0.6886745
It was a good thing there weren't,5.88612,6.3152165,6.087573
Littleton wasn't leaving,0.3309528,0.57879406,0.83190006
I didn't see,-0.41817346,-0.44657177,-0.508845
I took a deep breath but didn't smell,0.7404393,0.9733111,0.748021
I didn't want,-42.818024,-42.834564,-43.064827
I wasn't going to get,0.49267006,0.5850228,0.58736813
The Gray Lords didn't want,0.5546422,0.5017569,0.7725419
I hadn't heard of,1.282337,1.359416,1.3585188
He hadn't found,1.0524701,0.8986448,0.5419643
"""It's for melting- """"There aren't",0.30437568,0.6081054,0.45454207
There aren't,22.277325,22.98354,23.156467
We haven't seen,7.1027336,6.5369906,7.5827293
There aren't,22.277325,22.98354,23.156467
We haven't picked,6.7520337,6.6624765,6.5243597
There aren't,22.277325,22.98354,23.156467
And I haven't had,0.06231177,0.1965189,0.33455542
"As a matter of fact, I haven't had",-0.13875535,-0.032627285,0.048358202
It didn't stop,2.499919,2.4931545,2.782106
Kazul didn't ask,0.7287213,0.7892995,1.7941216
You won't see,4.6669827,4.266714,4.713057
"Her presence always managed to generate a lot of talk about you, as if she didn't have",-0.037752733,-0.4958857,-0.2516303
But I don't see,1.3410729,1.3873054,1.3679559
Maybe I don't want,-0.20869839,-0.23280483,-0.100106
I don't suppose,2.6672387,2.6225777,2.9330807
I haven't seen,5.410234,5.5244374,5.6539927
She doesn't have,-2.4223318,-2.078622,-1.608109
We don't want,1.8843186,1.6978393,2.091063
You don't win,-6.873263,-6.3987627,-6.456891
He isn't picking up on,9.270582,9.345414,9.292538
It's looking like the victim doesn't have,-0.55053943,-0.3266636,-0.28549695
"""And you'd be asking them for a long time, Travis said, """"because there aren't",0.92594916,1.1512747,1.0545663
Soneji hadn't made,2.0591757,2.3072517,2.4976046
There sure hadn't been,-3.6786814,-3.3180485,-3.0308044
Mary Smith hasn't shown,2.4592078,2.8436608,2.8720574
You realize that there aren't,2.2074137,2.4907684,2.5369508
I won't answer,-1.9716024,-2.1755636,-0.6251218
She didn't ask me,-2.1794121,-1.9850473,-2.0009503
He didn't hear,-0.48762435,-0.6525467,-0.8006281
Kevin Hawkins hadn't experienced,0.35505468,0.55179894,0.691269
He hadn't spotted,2.9691668,3.062119,2.6088681
I didn't want,-42.818024,-42.834564,-43.064827
"I hear a swoop, I don't want",-4.9461627,-4.840457,-4.753869
She didn't have,-4.508333,-4.25321,-4.440225
I didn't hear,0.47469592,0.39757407,0.32619464
I don't have,-0.13459282,0.11821462,0.19431818
My son doesn't have,0.1188458,0.3582966,0.6907377
We haven't found,4.098127,3.992903,4.474346
Won't be,5.294237,5.169387,6.9090576
Khalsa didn't play by,0.6360675,0.5873066,0.68612564
Shelter for awhile — there wouldn't be,0.42016315,0.7711224,0.535297
He wouldn't be signing,-4.135929,-4.3110137,-4.014576
I didn't have,-5.747894,-5.328346,-5.632659
"So that's why, search until you're blue, you won't find",0.36892805,0.39727122,0.49527
I certainly didn't see,0.003548041,-0.12424481,-0.12893844
"Oh, you see, my lord,' I smiled coolly, 'there aren't",1.4906037,1.8056965,1.8235446
I don't have,-0.13459282,0.11821462,0.19431818
He had nearly lost his life the second time and didn't want to take,0.62652224,0.7850018,0.4328376
And don't get,-5.3467503,-4.8453665,-3.8685496
"No, she didn't want",-2.8315773,-2.8987122,-2.808848
She sighed in relief when she was that at least there weren't,8.692553,9.289404,8.67535
She didn't want to take,-0.39130193,-0.2758539,-0.5942116
She didn't have,-4.508333,-4.25321,-4.440225
"Yeah, I don't want",-9.678024,-9.6488695,-9.398586
"But,” the coach said, “I don't want to hear",-0.015106402,-0.04485195,-0.039487913
And it looks like he or she doesn't have,0.65251744,0.7966404,0.76881576
I hadn't turned,5.5963154,5.3513017,5.4455247
I wasn't taking,0.05001159,0.22016117,0.19947556
"Polk, there aren't going to be",1.1198606,1.2764133,1.2962168
"I told you, we don't have",-0.44691902,-0.26614326,-0.27096498
When will you learn that your father doesn't follow,0.13017254,0.16541278,0.37538406
"But I always finish at the beach, and there aren't",2.5761297,2.9670582,2.8603997
And we won't take,0.1803883,0.23785158,0.27827528
She didn't want,-1.9812307,-2.0020623,-1.8677354
"Luckily, the door was open, so he could tell there didn't seem to be",-0.3586651,-0.16394034,-0.2435222
There aren't,22.277325,22.98354,23.156467
We already know Fleet doesn't have,0.25501516,0.51514995,0.5789827
Nix didn't think,-1.1271375,-1.2934594,-0.8523638
They cover up their women and they don't make,0.9366317,1.0103077,1.2359027
He didn't have,-7.711586,-7.5902033,-7.896208
They'll probably let her go tomorrow if there aren't,1.8534971,2.78951,2.1029356
But I didn't pick up,-0.94815516,-0.93629706,-0.66886187
And before you ask I haven't got,-1.8788497,-1.63463,-1.6369505
The sailing centre's CCTV doesn't show,1.5493515,1.6112785,1.5961452
It didn't ring,-9.455839,-9.630469,-8.456471
And he probably didn't have,-1.5937597,-1.5619352,-1.460598
At first he didn't have,1.039567,1.2050338,1.2094254
At least Janet hadn't found,4.4073772,4.220544,4.2923303
"With Earl and Janet, maybe I hadn't made",0.91309655,0.8393393,1.3145362
I didn't see,-0.41817346,-0.44657177,-0.508845
William didn't commit,1.880526,2.4652166,3.4618485
The pistol hadn't seen,3.028712,3.1412365,3.3345504
Pruning could wait until later; his synaptic web didn't have,2.9836476,3.155381,3.2665582
"«As far as we can ascertain at this point, Penny Maowkavitz didn't have",-1.7281091,-1.6085522,-1.5054538
We aren't going to have,-2.5129411,-2.296546,-2.2152314
Thank Fate there weren't,-0.37625635,0.27477628,-0.032056093
I won't put,0.16035126,-0.15573008,0.53186125
"Okay then, this is why there aren't",1.2661624,1.563108,1.4357198
There aren't,22.277325,22.98354,23.156467
And that certainly won't be on,-0.3872488,-0.43141103,-0.3021817
At which point he realized he didn't have,-2.9855454,-2.8545473,-2.7207036
Her attitude hadn't made,2.1711633,2.2025392,2.521293
"Like I said, if you're born with biononics you don't have",-0.18016401,-0.006052196,0.09621228
There didn't seem to be,-11.453786,-10.859654,-9.665731
"Which instinctive response was reassuring, but still didn't give",1.086026,1.2681122,1.1891845
"He always checked over newcomers, just to make sure he wasn't letting",2.194501,2.309051,2.4183536
"Keep the local communication frequencies open, of course, we don't want",-0.07261586,-0.16546373,-0.11788775
She hadn't done,4.392411,4.46612,4.2168355
I haven't seen,5.410234,5.5244374,5.6539927
After the whole Sholapur incident she wasn't taking,1.5938222,1.7462665,1.3706936
She wasn't under,14.095288,14.480841,13.872871
The smartcore still hadn't recognized,0.3923775,0.25639164,0.72724986
You haven't got,-13.411248,-12.148287,-13.015537
"Well, she thought, at least I haven't done",-0.8928129,-1.0502212,-0.96353203
"He pulled in the lot, parked and walked in the showroom that didn't have",0.56390154,0.7925774,0.7747535
He didn't see,-1.5347543,-1.8745425,-1.4379576
Leather-jacket's involvement didn't fit,7.448216,7.1727943,7.100051
