sentences,base,contrast,contrast_rnd
"That way her husband gets eternal salvation, and his terrestrial reputation doesn't take",0.7538634,0.6351982,0.3902293
The boy didn't need,0.6307975,0.28644073,0.5344864
I don't want,-0.20547938,-0.089241154,-0.18345551
She wouldn't join,0.23256852,0.5683163,0.26497388
She didn't see,0.17527875,0.06622754,0.053482432
I don't have,0.724047,0.4494582,0.27028587
And we don't have,-0.07719695,0.020136338,-0.043479957
I don't want,-0.042162895,-0.16545531,-0.24587868
There aren't,-0.001032461,-0.08347622,0.021421932
He wondered why they hadn't put,-0.2539562,-0.12122689,-0.15396062
But there weren't,-0.19198923,-0.26616308,-0.7087449
And we don't have,-0.43938798,-0.12262044,-0.06688788
And she didn't see,-0.2659956,-0.22091258,-0.122641586
And there aren't,-0.29400852,-0.349916,-1.0
But we haven't had,-0.1890256,-0.22963975,-0.701809
He hadn't seen,0.16964369,0.058521498,-0.12710445
I don't see how,0.28442982,-0.08395315,0.42388907
I didn't see,0.1326281,0.42151573,0.20781533
We haven't seen,0.28196564,0.3759249,0.27070993
"""And David didn't leave",0.7234167,0.5151085,0.41082615
So we didn't have,-0.14464009,0.15473452,-0.035788912
"In fact, now that you mention it, I haven't seen",-0.4180157,0.28208694,0.15246937
There haven't been,-1.0,-1.0,-1.0
We don't have,0.32865876,0.24344002,0.1371011
We don't have,0.19344625,0.2535911,0.3554942
It simply won't have,0.006084726,0.030161798,0.13427107
The reason we don't have,0.27717605,-0.20294254,-0.45431933
I didn't bring,-0.17724006,-0.08361101,-0.42873463
I don't want,0.11444112,-0.12959307,0.16733243
There aren't,-0.090018034,-0.02712019,0.18960655
I don't have,0.7590138,0.954856,0.4818765
"The church's influence has never been strong that far north, but they also don't have",-0.18598649,0.50319844,-0.22294387
As you can see we really don't have,0.012480453,0.18234913,-0.045413382
"These people were desperate, and he wasn't going to take",0.13620187,-0.15943399,0.0012469698
And I won't have,0.077645004,0.13911447,0.5239657
He doesn't seem to leave,0.119258225,0.2528855,0.44248086
They wouldn't want to take,0.008548603,0.48665026,-0.15340264
I don't have,0.33442852,0.6135774,0.6529338
Gabe didn't see,-0.18935914,0.12932402,-0.19202124
He hadn't asked,0.28677377,0.26931655,0.3426632
And don't smudge,0.5339633,0.27673006,0.111591175
"But on a more positive note, there weren't",0.2611873,0.13467158,0.07923698
"Relax, there aren't",0.39337215,-0.01033359,-0.4233972
But you won't have,-0.05914319,-0.10571933,-0.23110937
She didn't get,0.090608545,-0.14171723,0.11719062
Pisano didn't need,0.17899211,0.17269303,0.24296856
"But thanks to you, I don't have",-0.3656845,-0.31857783,-0.9871981
But don't bring,-0.10200474,-0.009679879,0.65948445
He let me go because he doesn'tbelieve I have,0.06902466,0.12561134,0.10606258
I don't have,0.5785086,0.6196294,0.45293912
Then you won't be breaking,-0.21615073,0.58636975,0.7100291
They haven't reported,-0.11611511,0.18647778,0.2355823
Didn't want to raise,-0.50493467,0.2165043,-0.12220663
She wasn't aware of,0.28255856,0.16341661,0.21831061
There aren't,-0.03097623,-0.06444249,0.26578987
"I've got a lot of questions, and there aren't",-0.38617405,0.053488947,-0.37354657
She hadn't had,0.5277429,0.3388961,0.30889404
They haven't taken,1.0,0.2863074,0.075732306
We don't want,-0.00062213285,0.067776866,0.051613584
I don't want,-0.0074062967,0.033868346,-0.12104475
There didn't seem to be,-0.7787704,-0.4683695,-0.8046273
And I don't recall,-0.12494671,-0.23002845,0.09807998
"Well, you haven't stayed in",0.39045823,0.18136734,0.12779155
"Aisa's fine as she is, and I don't have",0.38919422,0.58149725,-0.43314102
Which are sitting idle because there aren't,0.15029562,0.012552641,0.13998751
I don't want,-0.16428491,-0.03424405,-0.14283502
It doesn't have,-0.3953649,-0.4356516,-0.6608762
We don't want,0.076840624,0.06796054,-0.27990857
There aren't,-0.09857656,0.005898024,0.052847676
Nic found out that there weren't,0.102454625,0.14005908,0.24460931
Val hadn't pulled,-0.104304,-0.36443105,-0.043130625
I don't be needing,0.14391227,0.03861967,0.36643642
There aren't,-0.06228586,0.065294616,-0.2308177
I don't want to stake,0.036443383,-0.10796269,-0.2807424
He didn't mean for,-0.020890389,-0.06573494,-0.104624234
She didn't need,0.25769344,0.26543894,0.24595666
You haven't got,-0.6387741,-0.55199987,-0.5811163
The doctor's thinking he won't be getting,0.042574663,0.085315414,0.48420215
I don't want,-0.059842505,0.032132093,0.023434358
I haven't had,0.26662326,0.37949014,0.1989009
There aren't,-0.06363592,0.020331241,0.14386292
She didn't react in,0.32659516,0.70531106,-0.072976805
I didn't think I had,-0.25069043,-0.048425287,0.33830157
«You don't have to make,0.45192266,0.083499275,0.4958334
I don't have,0.35357153,0.29391992,0.5056056
There aren't,-0.13625978,-0.016023844,-0.07200307
There aren't,-0.0069168983,0.0055197915,0.10702869
I'm afraid I don't remember,0.29072827,0.08648067,0.15042552
I haven't charted,0.3395595,-0.26960617,-0.16481581
I don't have,0.38060498,0.6136546,0.14748846
So it's been decided that you will stay with the one person in Dovetail who doesn't have,0.29720616,0.2801094,0.7182886
A guy as smart as Ogle didn't need,0.05188917,0.2458451,0.16613482
Cozzano didn't have,0.051293116,0.07673991,0.023656657
I don't see,0.10835077,0.7138242,0.36906064
"Fortunately, the lot's mostly empty, they don't cut",-0.008408561,0.065870024,-0.00839324
He doesn't have,0.43870914,0.35517964,0.2967644
"And because after six months there, I won't have",0.15988356,0.229297,-0.18463263
I hadn't seen,0.21862309,-0.03968482,0.17363518
Then he looked up into my eyes-his pupils were dilated so there wasn't,0.17718218,0.19698374,0.15428223
We hadn't done,0.22165386,0.04598915,0.32748982
"Sure, but I don't know",0.3858259,0.44929984,0.6061854
"Back then, they'd just made sure my friend and I didn't have",0.43002552,0.18190707,0.13245831
It didn't offer,0.023210395,-0.31419727,-0.026869424
He wasn't putting on,0.21091214,0.14969823,0.36202994
Thus I knew we weren't going to have,0.35252523,0.39895803,0.63773626
"You know them, so we won't have",-0.032146025,-0.042691816,0.04114607
"Well, pick a place where there aren't",0.2501612,0.1493774,0.61419904
I didn't see,0.248446,-0.24907684,-0.23304495
I didn't see,0.0625866,0.1253691,0.08061818
"I found the horn button on the dashboard and gave a few blasts, but I still didn't see",0.053148337,-0.32007363,-0.14485683
"I mean, I don't see",0.3061994,0.4121882,-0.045923356
I wasn't going to get,-0.021429913,0.21137239,-0.12546027
"The ten guards all wore pistol belts, though I didn't see",0.03682806,-0.24695314,-0.6812578
There aren't,-0.09743016,-0.107499406,-0.07408447
Keith didn't see,0.06757796,0.1592849,-0.035237756
"Actually, however, Kate didn't make",0.48873878,0.50717235,0.19041096
"""He checked his visitors' log and said, """"I don't show",-0.04125819,0.28327867,0.2601637
She hadn't made,0.36319315,0.32304275,0.23431282
He wouldn't be letting,-0.14683193,0.1597049,0.07935327
We don't have,0.44068164,0.37684795,0.29975083
If there aren't,-0.69751877,-1.0,-0.79386914
I don't believe in,0.70383596,0.2900668,0.74196005
I said that they hadn't found,-0.068253785,0.11816038,0.00702541
There aren't,-0.12938072,-0.0063930335,0.00787936
I hope we don't have,0.23398194,-0.13849771,0.09359822
A nice old guy like Mr. Baxter surely wouldn't entertain,0.09752541,0.13769335,-0.13370618
He didn't show,0.31549075,0.84659106,0.24184074
She hadn't realized that,0.5426414,0.5734435,0.105161525
There weren't,0.031555984,0.21800998,0.080485664
But Alice didn't have,0.5481179,-0.09954751,0.28368962
She certainly didn't have,0.49369588,0.34212053,0.24553722
She just didn't have,0.3837627,0.63811225,0.4111035
Bobby blushed as he recalled that he hadn't worn,0.30678403,0.85288936,0.13857947
She didn't see,0.11833895,0.14879572,0.23254119
She didn't want,-0.08651369,-0.06431455,0.109669104
There weren't,-0.13610196,-0.04411538,0.05820602
I promised Mr. and Mrs. Green I wouldn't have,-0.5591129,-0.31287014,0.36689204
"It's a few clicks north of here, and there aren't",0.0418355,0.028189944,0.049089186
And don't let,0.077425145,-0.04978269,-0.03971739
I don't have,0.4051344,0.4345413,0.73268855
So I wasn't expecting,0.17977618,0.28754377,0.062227726
If you don't have,-0.3556538,-0.28785652,-0.054363344
"""They don't have",-0.16678643,-0.26019844,0.10850013
This time the world obediently held its place and didn't engage in,-0.0056559145,0.124827325,0.08136338
"But you do pray, you go to church, you don't miss",-0.021421306,-0.120378785,-0.008076926
He didn't have,0.016266586,0.14378126,0.062448356
I don't have,0.2204102,0.78944856,0.7423914
1 guess I don't want to hit,0.03131106,-0.17746893,-0.10428222
"Funny, she thought, she hadn't gotten",-0.044491768,-0.19516489,0.064317286
I don't have,0.5911047,0.6252833,0.47640708
"She'd noticed the bearded hiker in the group, though he hadn't asked",0.9987147,0.22492568,-0.10463229
It surprised her there weren't,-0.20578907,-0.590211,-0.05523437
You don't have,-0.45948726,-1.0,-0.5346534
She didn't have,0.28650218,0.19104536,0.35974059
I don't have,0.58082986,0.4039211,0.50528324
She hadn't wanted,0.012953019,0.09866064,-0.16199152
There weren't,-0.003468607,0.33990216,0.14873055
I completely forgot I didn't have,0.15588084,0.10235672,0.11769796
He wasn't taking,0.5994823,1.0,0.9181034
"Poor guy, Nature hadn't given him",-0.10069348,-0.7785038,-0.7576089
Bullshit-he didn't have,0.74544,-0.08102473,1.0
We don't need,0.15894459,0.3265862,0.24540937
"Teddy just grinned, confident that his parents wouldn't believe",0.7298251,0.85959154,0.19799273
Now they don't want,0.021752395,-0.1732908,-0.019697074
I haven't,1.0,1.0,1.0
Maybe there aren't,-0.8083644,-0.9770127,-0.17945932
"I used to be correspondent for a paper in Springfield, and when there wasn't",-0.09217359,0.0048877816,0.08236887
"Andy read it, but didn't add",-0.0006812646,-0.26655087,-0.4921276
you haven't,0.5409128,0.61488676,0.5317833
"We'll have no password, but we will ensure that we don't accept",0.24855553,0.2603303,0.89175946
They're still on the alert and they don't want to take,0.030659026,0.046994235,-0.19703023
"""Well, said Caterina, grinning as she approached, """"you certainly haven't lost",0.12927142,0.028560609,-0.047788035
Who hadn't made,0.16099928,0.299492,-0.072376564
"Then we talked about nonsense, because we had been so serious, and it was as if she weren't having",-0.036077786,0.74492204,-0.15393588
It hasn't shown up on,0.07137984,0.096851155,-0.185636
But I didn't have,0.25251415,0.5939262,0.20075105
"I needed human help to assemble one workable starship, but I didn't need to take",0.37650993,0.11958898,0.38728693
I won't let,0.0566199,0.04251938,-0.058005556
It's good that I don't have,-0.0708228,-0.0186427,-0.080025
"No, I won't shed",0.13893943,0.36296812,0.2073012
Because you won't make,-0.12570748,0.009268676,-0.35638314
I don't want,-0.096781604,0.012309216,-0.094529994
They don't have to leave,0.31445488,0.027656186,0.53478366
There aren't,-0.070634216,-0.1042374,0.019433694
Word's out that the commanders don't want,0.4513125,0.26823503,0.1432334
I didn't assign you,0.15382415,-0.02180245,-0.08515458
There weren't,0.08971252,0.09288544,0.097320445
Only there weren't,-0.6612968,-1.0,-0.97036153
Because I don't have,-0.29966077,-0.41565126,-0.30481705
I notice you didn't want,-0.14466484,-0.19392553,-0.17342213
I don't have,0.19458018,0.8491021,0.4098941
There weren't,0.036521766,0.17640778,-1.0
There hadn't been,-1.0,-1.0,-1.0
"Well, I don't see",0.71795064,1.0,0.6971215
So you won't lose,-0.058729716,0.06292571,-0.5065681
"There's nothing below me but a deadly fall, and I don't see",-0.22798736,0.22907032,0.14285024
You didn't want,-0.4045799,-0.1820301,-0.23897494
I don't have,0.59430665,0.2617196,0.44585901
There aren't,0.14683966,-0.034739178,0.13558756
I don't need,0.21292236,0.32534376,0.14280698
At least it'll be Saturday and I won't miss,0.05536041,0.40605813,-0.25351986
Except maybe this time there weren't,-0.16826545,-0.046373837,-0.22439899
The good news is that there aren't,-0.07970377,-0.11559072,-0.14533682
I don't want,-0.099686556,0.07929516,0.09317568
I haven't,1.0,1.0,1.0
But I shan't allow,0.035420116,0.45910424,0.23154406
Tor didn't have,0.2736211,0.3532311,0.16781162
The laughter kept coming and didn't show,0.31658182,0.11905414,0.22254017
For a change I didn't have,-0.104113996,-0.7180924,-0.2844684
I hadn't put,0.08648721,0.067173675,0.12886721
Seeing that their private party still hadn't attracted,-0.36801672,-0.5365135,-0.85388076
"Frankly, I think she's a virgin, but don't go getting",-0.50106114,-0.26234227,-0.56585497
I asked because I didn't have,0.23869017,0.080061145,0.19865079
It was a good thing there weren't,0.21512103,-0.0469503,-0.011080684
Littleton wasn't leaving,0.3763813,0.3438266,-0.047104202
I didn't see,0.25102508,0.15234132,0.013054497
I took a deep breath but didn't smell,0.21484879,0.18320163,0.8576173
I didn't want,-0.18160172,-0.19852616,-0.317951
I wasn't going to get,0.4423122,0.21416648,-0.1431111
The Gray Lords didn't want,0.27960816,0.048269734,-0.059435494
I hadn't heard of,-0.025495866,-0.026593111,0.07783613
He hadn't found,0.16394396,0.2322514,0.30381334
"""It's for melting- """"There aren't",0.23660544,0.024429478,0.37299916
There aren't,-0.18571205,-0.094932035,0.04406635
We haven't seen,-0.19468282,0.33540964,0.19892377
There aren't,-0.19169566,0.007471035,0.07149469
We haven't picked,0.1652864,0.14264655,-0.021094443
There aren't,-0.09112712,0.0420115,-0.5170904
And I haven't had,-0.13431533,-0.11273399,0.10952116
"As a matter of fact, I haven't had",-0.29657534,0.01724738,-1.0
It didn't stop,0.4189376,-0.08638504,-0.08671915
Kazul didn't ask,0.21116096,0.034414236,0.08939075
You won't see,-0.39712855,-0.14513333,-0.45104748
"Her presence always managed to generate a lot of talk about you, as if she didn't have",0.59728706,-0.013804347,-0.3312137
But I don't see,-0.5782785,-0.6497152,-0.8971414
Maybe I don't want,0.024623297,0.036418714,-0.1654431
I don't suppose,1.0,1.0,1.0
I haven't seen,0.03458417,0.021467619,-0.24113573
She doesn't have,0.28244102,0.9615654,0.47121474
We don't want,-0.11217315,-0.0188292,0.0038726872
You don't win,-0.009089856,-0.030072069,0.2749524
He isn't picking up on,0.3797495,0.19436735,0.41272673
It's looking like the victim doesn't have,0.37028956,0.3086856,0.8464734
"""And you'd be asking them for a long time, Travis said, """"because there aren't",0.07927216,0.44518492,0.41971824
Soneji hadn't made,-0.093259335,0.20593089,-0.064802006
There sure hadn't been,-0.9630931,-1.0,-0.96743566
Mary Smith hasn't shown,0.034650944,-0.3335292,0.18059477
You realize that there aren't,0.96088994,0.43866804,0.50364494
I won't answer,0.9349153,0.83990693,1.0
She didn't ask me,1.0,1.0,1.0
He didn't hear,0.15347348,0.18343887,0.1655997
Kevin Hawkins hadn't experienced,-0.26829058,-0.59570736,-0.034395736
He hadn't spotted,0.118882015,0.34107414,0.20882866
I didn't want,-0.21226364,-0.1841873,-0.24458475
"I hear a swoop, I don't want",0.19990015,0.077247776,-0.22285509
She didn't have,0.29295948,0.4354179,0.2256592
I didn't hear,0.50604403,1.0,0.12474317
I don't have,0.5772947,0.25399446,0.6997985
My son doesn't have,0.82438606,0.72478276,0.58228153
We haven't found,0.04706535,0.5117663,0.30125722
Won't be,0.47721282,0.51973134,0.35246903
Khalsa didn't play by,0.8823506,0.788161,0.63154984
Shelter for awhile — there wouldn't be,-0.027111767,0.12813422,0.21463136
He wouldn't be signing,0.44022018,0.37834015,0.9718343
I didn't have,0.21200344,0.2396249,0.17398457
"So that's why, search until you're blue, you won't find",0.3053856,0.26372537,0.06722147
