sentences,base,contrast,contrast_rnd
They probably aren't taking,-0.13131504,-0.30071893,-0.5012114
I just about had a foal when I found out there weren't,0.9231624,0.8812395,1.0
"Because thanks to that bloody war, there aren't going to be",-0.11626299,0.085715525,-0.15671563
Since his backside was already dusty he didn't have,-0.51267284,-0.7230705,-0.47979704
There aren't,0.22606857,0.6326232,0.41962984
I can tell you right now that he hasn't made,-0.31988364,-0.08166664,-0.19075891
At least she wouldn't be getting,-0.31538406,0.19488275,-1.0
The local economy was in piss-poor shape; that wouldn't win them,-0.010580259,0.10562876,0.6030946
Well that didn't sound,1.0,-1.0,-0.21098314
You people aren't having,-0.69272155,-1.0,-0.96272886
I don't want to lose,-0.36995918,-0.26815516,-0.4294003
We didn't lose,-0.06933005,0.5741655,0.65487283
And we don't have,-0.08478967,-0.0133084385,-0.15380323
I'm thinking of checking where he came from and offering to purchase his services if he hasn't,0.45509154,0.16737266,0.16352664
"There were seven of them; whoever his attackers were, they weren't taking",0.36852363,0.51852685,0.11747641
He chose one that didn't have,-0.8284791,-1.0,-0.87592643
He hadn't made,0.14568482,0.37715384,0.08269373
Now just so that there aren't,0.9261385,0.7223267,0.7977233
Robin hadn't heard of,-0.048909605,0.036173705,-0.1806117
There won't be,0.7770215,0.5741032,0.16027863
"Making her own calculations, she didn't need",0.047062885,-0.21686588,0.025624458
"That's why, unless there is a real emergency we don't send",0.097977825,0.3932139,0.10647577
We haven't had,0.5457113,0.5174408,0.23748983
I'm sorry I didn't have,-0.13855654,-0.9743448,-0.3713142
And there haven't been,-0.6127826,-0.55706954,-0.4633604
Since he didn't have,-0.6666281,-0.2832172,-0.3154923
SO far he hadn't produced,-0.2776684,-0.3005039,-0.6710754
I won't go crashing,-0.19519597,0.025341311,0.12161554
"That way her husband gets eternal salvation, and his terrestrial reputation doesn't take",0.9510623,0.87156105,0.32341123
The boy didn't need,0.2399626,0.041545276,-0.17923158
I don't want,-0.14946474,-0.07273721,-0.15979011
She wouldn't join,0.3540415,0.37013677,0.56678164
She didn't see,-0.1330955,0.09426319,-0.12954752
I don't have,0.18248275,-0.07084696,-0.076279685
And we don't have,0.043299682,-0.13013662,-0.14604045
I don't want,-0.19059284,-0.03339663,-0.19798459
There aren't,0.6176559,0.25902063,0.6011684
He wondered why they hadn't put,-0.17188224,-0.2558189,-0.3422465
But there weren't,1.0,0.25303417,1.0
And we don't have,-0.23253737,-0.09007667,-0.03920535
And she didn't see,-0.273701,-0.47066253,-0.11737902
And there aren't,-0.99614,0.27701283,0.062506884
But we haven't had,0.07537931,0.01942055,0.12479722
He hadn't seen,0.21734421,0.19875377,0.25478643
I don't see how,-0.20873201,0.067098774,0.2123541
I didn't see,-0.040632665,-0.14786522,-0.23758778
We haven't seen,0.90452427,0.41435078,-0.08176951
"""And David didn't leave",0.80033445,1.0,0.25531623
So we didn't have,-0.019961363,0.029574802,-0.12966062
"In fact, now that you mention it, I haven't seen",-0.2784615,0.42039362,0.14374588
There haven't been,-0.12102725,-0.45236835,-0.4103225
We don't have,-0.04795878,0.33819997,-0.0008776077
We don't have,0.058554858,0.015315132,0.0076997005
It simply won't have,-0.017220818,0.23969395,-0.030515075
The reason we don't have,-0.33547276,-0.05332928,-0.32515928
I didn't bring,-0.020933263,-0.028769009,0.22736196
I don't want,-0.030963046,-0.24786504,-0.06459728
There aren't,0.44818616,0.29487422,0.7398983
I don't have,-0.10967134,-0.06733924,-0.20446783
"The church's influence has never been strong that far north, but they also don't have",-0.43895462,-0.6406545,-1.0
As you can see we really don't have,-0.0770835,0.057491854,-0.2798842
"These people were desperate, and he wasn't going to take",0.028413154,-0.11210802,-0.15991914
And I won't have,-0.5804807,-0.051322624,-0.5317489
He doesn't seem to leave,0.071692444,-0.27234787,-0.007738031
They wouldn't want to take,0.45049933,0.7178745,0.3721802
I don't have,-0.06269633,-0.15996322,-0.31409425
Gabe didn't see,0.7681791,0.6706589,-0.07523673
He hadn't asked,1.0,0.49153316,0.57010084
And don't smudge,1.0,0.7622248,1.0
"But on a more positive note, there weren't",1.0,1.0,1.0
"Relax, there aren't",1.0,1.0,0.9627698
But you won't have,-0.34562376,-0.38608494,-0.43348426
She didn't get,-0.6873625,0.05512052,0.42260474
Pisano didn't need,0.0029365837,-0.024667505,-0.07796427
"But thanks to you, I don't have",-0.6044883,-0.08001931,-0.8957119
But don't bring,0.32971454,0.20391397,0.20813735
He let me go because he doesn'tbelieve I have,-0.35034323,-0.48980868,-0.63954186
I don't have,-0.2886288,-0.13667421,-0.26553228
Then you won't be breaking,-0.48205236,0.070123896,-0.5776617
They haven't reported,-0.018324833,-0.16875124,-0.17329903
Didn't want to raise,0.030661413,-0.709647,0.1340864
She wasn't aware of,-0.35740408,-0.43582493,-0.71949744
There aren't,0.44938517,0.4859685,0.45810938
"I've got a lot of questions, and there aren't",0.57325,0.8952241,1.0
She hadn't had,0.021870099,0.16669376,0.22786763
They haven't taken,0.13316008,0.23609287,0.44328812
We don't want,0.09254756,0.06107319,0.011486144
I don't want,-0.18217663,-0.2095271,-0.12843321
There didn't seem to be,-0.11136407,-0.2328094,0.17018907
And I don't recall,0.20456782,-0.03254544,-0.25088295
"Well, you haven't stayed in",0.029753683,-0.0031248406,0.10907758
"Aisa's fine as she is, and I don't have",-0.6991581,0.020841075,1.0
Which are sitting idle because there aren't,0.13436677,0.66855097,0.21203738
I don't want,-0.30835754,-0.052123494,-0.13679276
It doesn't have,-0.5549609,-0.77288824,-0.58472425
We don't want,0.18319124,0.253215,-0.00894316
There aren't,0.66880006,0.39265355,0.25196007
Nic found out that there weren't,1.0,1.0,1.0
Val hadn't pulled,1.0,1.0,1.0
I don't be needing,0.06913096,-0.35512125,-0.27645588
There aren't,0.39515838,0.20382641,0.51202434
I don't want to stake,-0.22234853,0.26952472,-0.15076737
He didn't mean for,-0.15691747,-0.30361813,-0.50034666
She didn't need,-0.100978196,-0.21267846,0.08749418
You haven't got,-0.030994533,0.12289389,-0.091841616
The doctor's thinking he won't be getting,-0.16148016,-0.11125874,-0.16743188
I don't want,-0.1633884,0.004511593,-0.22296529
I haven't had,0.14927372,0.13726954,0.34954128
There aren't,0.56339777,0.4821655,0.5970789
She didn't react in,0.3981233,0.42992505,0.51304823
I didn't think I had,-0.01124032,0.8638058,0.18847673
«You don't have to make,-0.08289228,-0.07251574,0.07049491
I don't have,-0.0859795,-0.025047075,0.083000295
There aren't,0.34042427,0.5349859,0.62434417
There aren't,0.5031895,0.30805233,0.6438642
I'm afraid I don't remember,-0.40429652,0.19798394,-0.10740673
I haven't charted,0.59807926,0.95301807,1.0
I don't have,-0.14865993,-0.12126923,0.017711813
So it's been decided that you will stay with the one person in Dovetail who doesn't have,-0.5595868,-0.44205308,-1.0
A guy as smart as Ogle didn't need,-0.5215969,-0.085801736,0.054503955
Cozzano didn't have,0.00848569,0.39658818,0.3339297
I don't see,-0.48706606,-0.684264,-0.1706334
"Fortunately, the lot's mostly empty, they don't cut",0.30381665,-0.13278523,0.42540365
He doesn't have,-0.5965222,-0.6622923,-0.23356132
"And because after six months there, I won't have",-0.334083,-0.35144627,-0.7012296
I hadn't seen,0.5904439,0.40374053,-0.074767664
Then he looked up into my eyes-his pupils were dilated so there wasn't,0.83849716,1.0,1.0
We hadn't done,0.48285294,0.114893064,0.5316872
"Sure, but I don't know",0.19368172,0.12233301,-0.07415743
"Back then, they'd just made sure my friend and I didn't have",-0.004876577,0.06907747,0.13890107
It didn't offer,0.07239374,0.09190864,-0.08509003
He wasn't putting on,-0.11679693,0.07914699,0.0685261
Thus I knew we weren't going to have,-0.38987502,-0.38154247,-0.1385334
"You know them, so we won't have",-0.057872802,0.36730662,0.14593515
"Well, pick a place where there aren't",0.855116,1.0,1.0
I didn't see,-0.42364478,-0.1991771,0.4396135
I didn't see,0.25109968,-0.11197339,0.18588538
"I found the horn button on the dashboard and gave a few blasts, but I still didn't see",0.23764023,0.3786021,0.4242034
"I mean, I don't see",-0.30685818,-0.118902154,-0.019559657
I wasn't going to get,0.08426336,-0.21933042,-0.49926648
"The ten guards all wore pistol belts, though I didn't see",0.19386268,0.82346433,0.35352692
There aren't,0.523757,0.4424345,0.59872776
Keith didn't see,-0.0634803,-0.084753856,-0.028660048
"Actually, however, Kate didn't make",0.2652952,0.23056483,0.41838202
"""He checked his visitors' log and said, """"I don't show",0.20000593,0.50461566,0.19137432
She hadn't made,0.1443837,0.19229443,0.1904079
He wouldn't be letting,0.22318676,0.1193225,-0.003669144
We don't have,0.0139479,0.15805703,0.16650559
If there aren't,0.27342463,0.26096442,-0.055138413
I don't believe in,0.079576746,-0.25059533,-0.119894475
I said that they hadn't found,-0.0384157,0.048685122,0.2899256
There aren't,0.15480316,0.540059,0.049725663
I hope we don't have,-0.32370463,-0.5074592,-0.30891597
A nice old guy like Mr. Baxter surely wouldn't entertain,0.69374025,0.6932769,0.6856862
He didn't show,-0.0068051335,0.5625853,0.25195387
She hadn't realized that,-0.37976313,-0.39948696,-0.95707875
There weren't,0.34264535,0.588346,0.699231
But Alice didn't have,-0.101889,-0.10417395,-0.4355579
She certainly didn't have,-0.3740126,-0.31244138,-0.47105488
She just didn't have,-0.1980754,0.010580502,-0.11373356
Bobby blushed as he recalled that he hadn't worn,0.10269428,0.12716272,0.032012384
She didn't see,-0.04951971,0.0017520738,0.24568877
She didn't want,-0.102317475,-0.27853575,-0.13539091
There weren't,0.79007727,0.5699015,0.70934343
I promised Mr. and Mrs. Green I wouldn't have,0.5700792,0.20266773,0.49980232
"It's a few clicks north of here, and there aren't",0.26443318,0.89677167,1.0
And don't let,0.412869,0.27639955,0.041318897
I don't have,0.19327171,0.29476237,-0.18648311
So I wasn't expecting,-0.42656264,-0.68896574,-0.6190752
If you don't have,0.053788345,-0.19058149,-0.003295109
"""They don't have",-0.31033662,-0.30736032,-0.15127216
This time the world obediently held its place and didn't engage in,0.25850007,0.086602874,0.5353927
"But you do pray, you go to church, you don't miss",0.16652822,0.0024559828,0.10306262
He didn't have,-0.2096102,-0.64227366,-0.002090516
I don't have,-0.31942734,-0.20494877,-0.20844312
1 guess I don't want to hit,-0.59511083,-0.38714364,-0.49174482
"Funny, she thought, she hadn't gotten",0.16597778,0.31224114,0.4591067
I don't have,-0.245195,0.06273321,0.16793333
"She'd noticed the bearded hiker in the group, though he hadn't asked",-0.049766067,0.2247633,0.28817624
It surprised her there weren't,-0.09113147,0.010504184,0.46599382
You don't have,-0.6958538,-0.7086953,-0.505466
She didn't have,-0.1552294,-0.16011354,-0.11388465
I don't have,-0.4376335,-0.37577742,-0.26291025
She hadn't wanted,-0.08250138,0.07590503,-0.1913623
There weren't,0.7965957,0.50117093,0.5552868
I completely forgot I didn't have,-0.4455009,-0.08155352,-0.49775153
He wasn't taking,-0.4050892,-0.6474097,-0.4078458
"Poor guy, Nature hadn't given him",-0.03151342,-0.10405991,-0.11382985
Bullshit-he didn't have,-0.31200564,-0.3347565,-0.42605767
We don't need,0.122736074,0.29409567,0.18854493
"Teddy just grinned, confident that his parents wouldn't believe",0.30703825,-0.08841167,-0.09297419
Now they don't want,-0.099086866,-0.08415568,-0.12191519
I haven't,-0.2019099,-0.79914296,-0.52654344
Maybe there aren't,0.6365902,0.9983055,0.70729405
"I used to be correspondent for a paper in Springfield, and when there wasn't",0.9530987,0.96596885,0.9743318
"Andy read it, but didn't add",0.27329677,0.5073136,0.23978971
you haven't,1.0,1.0,1.0
"We'll have no password, but we will ensure that we don't accept",0.1599899,0.31605652,0.16799752
They're still on the alert and they don't want to take,0.04823348,0.105294734,0.38715875
"""Well, said Caterina, grinning as she approached, """"you certainly haven't lost",0.23862183,0.43616927,0.643229
Who hadn't made,0.21313679,0.6214925,0.29728195
"Then we talked about nonsense, because we had been so serious, and it was as if she weren't having",-0.39937556,-0.20985688,-0.9899302
It hasn't shown up on,-0.16818155,0.18430288,0.011082322
But I didn't have,-0.25712717,-0.23891807,-0.18991898
"I needed human help to assemble one workable starship, but I didn't need to take",0.21908154,-0.25068608,-0.072382204
I won't let,-0.182126,-0.028070332,-0.38522944
It's good that I don't have,-0.21826078,-0.83919024,-0.9167073
"No, I won't shed",0.039069913,0.12402585,-0.29749727
Because you won't make,0.4218965,0.4672708,0.51465315
I don't want,-0.119146094,-0.1827753,0.012504753
They don't have to leave,-0.12055463,0.09126926,0.08465525
There aren't,1.0,0.489511,0.35067302
Word's out that the commanders don't want,-0.38351804,-0.10355999,0.020604812
I didn't assign you,0.10173668,0.14310692,0.072020076
There weren't,0.462909,0.78148234,0.71316373
Only there weren't,0.74755746,0.9514007,1.0
Because I don't have,0.050606273,-0.003318124,0.28457913
I notice you didn't want,-0.16893823,-0.19520779,-0.26210222
I don't have,-0.16580656,-0.052529834,0.052769832
There weren't,0.62384665,0.9169644,0.65053004
There hadn't been,0.2066776,0.40288752,0.2874834
"Well, I don't see",-0.083655626,-0.7931368,0.38553646
So you won't lose,-0.7665638,-0.6982843,-1.0
"There's nothing below me but a deadly fall, and I don't see",0.9375564,0.14969145,0.7670231
You didn't want,-0.25709936,-0.04155488,-0.42881906
I don't have,-0.17485128,-0.1689303,-0.2603567
There aren't,0.47821453,0.45749342,0.44836968
I don't need,-0.033060566,-0.0033410226,-0.11679349
At least it'll be Saturday and I won't miss,0.35071847,-0.007458019,0.074869365
Except maybe this time there weren't,0.35184827,0.32003102,0.66195947
The good news is that there aren't,0.8904478,0.93793166,0.48271966
I don't want,-0.078279436,-0.03618846,-0.14241086
I haven't,-0.47814548,0.057283923,-0.1232947
But I shan't allow,-0.06566836,0.16768059,0.08611826
Tor didn't have,0.03136567,0.23444472,-0.06617879
The laughter kept coming and didn't show,1.0,1.0,1.0
For a change I didn't have,-0.10122423,-0.8176077,-0.13605669
I hadn't put,0.18563107,0.37160861,0.36328077
Seeing that their private party still hadn't attracted,0.42614797,0.6870969,0.73077106
"Frankly, I think she's a virgin, but don't go getting",0.4710565,0.042254232,0.35103557
I asked because I didn't have,-0.23927088,-0.18907598,0.020839708
It was a good thing there weren't,0.26667356,-0.08813633,0.47379923
Littleton wasn't leaving,0.06168979,0.02813484,-0.18775448
I didn't see,0.040621642,-0.32258484,-0.34098074
I took a deep breath but didn't smell,0.5946326,0.9645812,0.8203664
I didn't want,-0.055495966,-0.44179037,-0.34526804
I wasn't going to get,-0.92674774,0.009459615,-1.0
The Gray Lords didn't want,-0.03067873,-0.2433196,-0.017241556
I hadn't heard of,-0.30595645,-0.24377555,-0.19176567
He hadn't found,-0.116110764,-0.052961957,0.41707942
"""It's for melting- """"There aren't",0.97013056,0.7641903,1.0
There aren't,0.48206672,0.49583498,0.5695794
We haven't seen,0.6810252,0.036330543,0.13330022
There aren't,0.43688974,0.24927048,0.49641907
We haven't picked,0.10226942,0.038602084,0.1542337
There aren't,0.34466493,0.13538168,0.709881
And I haven't had,0.5684885,-0.074815124,-0.36165264
"As a matter of fact, I haven't had",0.1533309,0.5320694,0.040268175
It didn't stop,-0.2868547,0.58505327,0.84391594
Kazul didn't ask,1.0,1.0,1.0
You won't see,0.17420201,0.23843163,0.22618158
"Her presence always managed to generate a lot of talk about you, as if she didn't have",-0.048678637,0.014787976,-0.065594874
But I don't see,-0.8454728,-0.70168316,-0.5331298
Maybe I don't want,-0.33272228,-0.08484069,-0.38802895
I don't suppose,0.2625853,0.23321773,0.06884815
I haven't seen,-0.23271234,0.6085446,-0.069254786
She doesn't have,-0.32030654,-0.12204044,-0.049598195
We don't want,0.07559691,0.06330912,0.10920703
You don't win,0.804382,0.714831,0.83835816
