sentences,lime_base,lime_contrast,lime_contrast_rnd
And don't prepare,0.00041286592,0.000430063,0.0003975748
"I could cry, but I don't have",-1.4126301e-05,-5.524426e-05,-8.9075795e-05
"No, you fellows wouldn't want to take",7.5008546e-05,0.00011140946,-1.6232952e-05
I won't be cutting,2.3737775e-05,-3.664542e-05,-8.978465e-05
They hadn't sent,0.0002681057,2.3759083e-05,0.00010015362
There haven't been,-0.00019157001,-1.753346e-05,-0.0001387159
He won't have,-0.00028553873,-9.936009e-05,-0.00039299417
Work in teams of two — I don't want,-0.00031005952,-0.00011643824,-3.755254e-05
"For heaven's sake, there aren't",0.0005111572,0.0004982875,0.00043176365
She hoped there weren't,0.00019744057,0.00014055094,0.00023528552
That hometown location wouldn't surprise,4.681549e-05,-0.00010867481,2.2185966e-05
"Meantime, she hasn't caused you",8.0138445e-05,5.057016e-05,0.00012181117
I didn't throw him,0.0003009034,0.00027372286,0.00028330408
"I'm sure they would be standing in line to buy, but I haven't picked up",-0.0003138649,-0.00016633698,-0.000119929435
I don't have,-0.00010156816,-1.2608156e-05,-0.00011546463
But you're right about one thing: We don't have to make,2.937455e-05,4.8923106e-05,3.7240088e-06
I wouldn't hold out,-1.7872471e-05,-9.663342e-05,2.5388494e-05
You don't need,-3.750365e-05,-3.9196348e-05,-9.374474e-06
You don't need,0.00011225846,9.132623e-05,-4.0425157e-06
"Besides, I don't see",-0.00021719746,-5.7243276e-05,-4.22588e-05
Make sure everyone is ready for that conference call: I don't want,-9.6054675e-05,4.2366868e-05,-5.6551715e-05
"Unfortunately, he didn't know",-1.6580336e-05,6.858108e-05,-8.7285414e-05
"Briefly, he scanned the other lit windows of the brownstone, but didn't encounter",0.00021515269,0.000214882,0.000113203896
We didn't find,0.00014662655,0.00017654714,0.00017521973
We didn't make,0.000106313855,0.00017793739,0.00014493038
There hadn't been,-2.2717786e-05,9.22318e-05,-5.4168503e-08
Her mother didn't have,-0.00012079295,-6.0812054e-05,-0.00011903688
She didn't have,-4.88268e-05,-1.8445775e-05,-8.749768e-05
We don't want,0.000298056,0.00026722488,0.00028657936
Daffir hadn't had,4.565902e-05,-8.49925e-06,1.415622e-05
"If that chunk spills from the box, there won't be",-8.840952e-05,-0.00019328843,2.3595989e-05
"Thanks again for giving us your time this morning, but we won't be publishing",-1.1123955e-05,8.638768e-05,-1.4039035e-05
She hasn't issued,3.760247e-05,0.00013855772,0.00014688537
That's why we won't be doing,-0.00021869651,-7.148277e-05,-0.00011961024
They didn't encounter,5.317887e-05,0.00036748385,0.000327071
They hadn't found,0.00025101527,0.00014990114,0.00021646182
Though we haven't had,-0.00011331946,-4.34706e-05,9.728731e-05
But don't take,0.00014619797,9.857394e-05,0.00018496398
"And as far as I can tell, she hasn't made",-4.0696003e-05,1.23434e-05,7.700588e-05
"Professora Vorthys would also be extremely interested, I think; don't overlook",5.050935e-05,0.00015759468,5.3778047e-05
But I hadn't noticed,-5.7249625e-05,4.0841107e-05,2.2081309e-05
He didn't recall seeing,-0.0003050158,1.1938647e-05,-0.00014967965
There weren't,0.00040432863,0.0005111755,0.00050814834
"Meantime, I haven't seen",0.00018473872,6.818528e-05,0.00018733268
I didn't want to make,6.5458706e-05,7.285364e-05,-2.28649e-05
But I didn't think you had,4.8992497e-05,-1.6762055e-05,-7.488522e-05
I don't want,-0.00014332536,-0.00021762367,-0.0002837767
"Except for her father, Carol wasn't close to",1.0518937e-05,-5.5715034e-05,-1.8315666e-05
It wouldn't do her career,6.617326e-05,-8.3974155e-05,6.2694307e-06
I assume you didn't bring,-2.1714019e-05,1.0121148e-06,-0.00011030139
I was delighted to find she wasn't wearing,-8.0311285e-05,-7.3591465e-05,-0.00011608277
I didn't ask,0.0003729602,0.00028157822,0.00034661437
I didn't find,0.00018100048,8.961713e-05,0.00013445149
I didn't notice,3.3791093e-05,-0.00010540357,0.00018951067
Then they won't get,-0.0003085336,-0.00023349503,-0.0001413541
"But after all this time, he hasn't",0.00024745567,0.00014061201,0.00028370117
I didn't have,0.00028121765,-3.7951904e-05,-0.00010956278
"Well, I don't have",-5.6799247e-05,-8.832291e-05,-4.3904874e-05
There weren't,0.0005606562,0.00033241347,0.00047302688
Dru didn't know,0.00029588077,0.00040803125,0.00026869707
I don't see,-0.0001628534,-0.00018551058,-0.00010003197
I didn't see,-2.092565e-05,-9.001291e-06,-8.018701e-06
"By the way, there won't be",4.5177097e-05,-4.7474678e-06,-9.3170675e-05
A couple of hours and I haven't seen,8.9463574e-05,-6.244052e-05,-4.320452e-05
I think it would be a good idea if you didn't read,-3.5442088e-05,5.7549565e-05,-5.9086466e-05
You put me on the spot but you weren't giving me,-4.237506e-05,-7.243606e-05,3.558956e-05
She didn't have,-1.2823748e-05,-0.00015381238,-0.00017878247
"She would have to play the act of seduction by ear, hoping that she wouldn't make",7.7660035e-05,7.518226e-05,8.9272326e-05
The boy wasn't wearing,-0.00012949455,-0.00011869498,-9.1278416e-05
There weren't,0.00024943054,0.0005248701,0.0004928859
I don't have,-0.00015604161,-0.0001610396,2.0095655e-05
But there aren't,-0.00022545047,9.34593e-05,0.00014133073
You don't have,-0.0011321314,-0.0008366831,-0.0009490787
"We need you, we were prepared to pay for you — but there won't be",7.9655656e-05,4.0889827e-05,-0.00028006054
She didn't make,0.00017250358,-1.4600287e-05,0.00019494422
We didn't have,0.00015654149,4.8376845e-05,5.851947e-06
The point I'm making is that he didn't have,-6.365114e-05,-4.0596333e-05,-3.7471335e-05
"You see, I won't have",-0.00022160407,-3.304324e-05,-0.00024342602
I haven't,-2.4444045e-05,-8.987269e-05,3.529072e-05
Mrs. Walsh had warned Bee Moore that she didn't want to hear,3.2159372e-05,-6.24304e-06,-3.4544195e-05
I don't have,-0.00018628748,-0.00023181357,4.852727e-05
"No indeed, Mother, so it's just as well I don't have",1.8014107e-05,-7.47508e-05,-0.000109133776
I don't have,-0.00011853702,-6.2491614e-05,8.471022e-05
It was a noisy place and Lou hadn't met,0.0001513677,0.00027512194,0.00031126745
More truthfully he hadn't met,7.217652e-05,0.00014648464,2.2916454e-05
Violet hadn't,0.00044549123,0.0004671195,0.0006677303
There aren't,0.00024096132,0.0001001074,0.0003318167
He doesn't want,-0.00018627798,-2.1219059e-05,-7.084145e-05
If we followed that line of thought we wouldn't have,-0.00021660834,6.411608e-06,-2.5317517e-05
The tension was palpable and he wasn't going to take,-8.633058e-05,-4.3562948e-05,-2.7365897e-05
But Linda truly didn't have,-0.0002418831,-0.0001935754,-0.00033436017
Chris didn't put on,0.00017145835,0.00024952658,0.0001385635
He really liked the tightness but the young lady wasn't giving back,-4.0004576e-05,-0.00029717688,-0.00012832998
"Her eyes were closed, but he didn't see",-3.9970415e-05,0.00011102309,0.0001612488
There weren't,0.00056251994,0.0004141832,0.00059931434
And another thing: it was the only one that didn't have,-0.00034219908,-0.00034745692,-0.0005339852
The hospital won't give me,7.834751e-06,5.7416037e-06,2.168247e-05
So there aren't,-0.00018990033,-3.981326e-05,0.0003281185
Nina suddenly felt hor-rible that she hadn't snatched,-7.783643e-06,-1.6008038e-05,-3.1198724e-05
They reached a stretch where the commander didn't make,1.5917858e-05,0.00031722913,4.2915985e-05
"Mara stared confusedly at the propellers, which weren't attached to",-0.00012371603,-2.8680312e-05,-7.902655e-05
She wasn't wearing,-6.084008e-05,-0.0001704238,-3.921239e-05
Although we haven't seen,6.6244305e-05,0.00010800095,0.00015268112
There don't seem to be,5.295733e-05,-6.4456835e-06,-3.6281068e-05
"""We haven't received",0.000146589,7.947921e-05,0.00019981983
I'm just making up for the fact that we don't have,-5.5668817e-05,-4.308943e-05,-5.9023572e-05
"Okay, it was a mess, but there weren't",0.0004680616,0.00029957664,0.00035856423
She hadn't cheated on,0.00045427322,0.00051846076,0.0004092024
It was as if she didn't have,-9.648626e-05,-0.00014185047,-3.31942e-05
You won't find,0.00023933464,0.00016858769,0.000164859
"Make this a priority, but we don't want",-6.364829e-05,-0.0003988044,-0.00014857145
Mrs. Nicklin had explained calmly that she didn't have,-0.00026807748,-0.00026583578,-0.00012072921
She didn't need,-0.00025333522,0.00016791219,-0.0002445067
"Jesus, I haven't had",-1.1414842e-05,2.1682354e-05,-1.6407575e-06
Hope you don't get in,-7.478986e-05,3.9139515e-05,-3.912486e-05
When I was up there a while back there weren't,0.00010385228,0.00022313837,0.00021784026
And don't get,0.00020588323,0.00020273267,6.178202e-05
I wasn't going to take,-9.9559315e-05,-0.00013731234,-7.7563105e-05
"""Then: """"Unfortunately I don't have",-6.362726e-05,-0.00014721509,-6.19404e-05
"This was Jokull, after all, and there hadn't been",-5.3341673e-06,7.722766e-06,0.00010953571
No we haven't spotted,-4.2775564e-06,1.5395919e-05,-5.6166624e-05
"""Dora waited until Paige came inside then said, """"Lock the door honey, we don't need",1.5397329e-05,-4.1377432e-05,1.1935976e-05
I don't have,-3.5182593e-06,-1.0918239e-05,-1.6595532e-05
"It's okay, there aren't",-5.8782192e-05,0.00015964652,0.0002682719
The truck hadn't given them,-0.00015097857,-2.9765466e-05,-0.00010443508
There weren't,0.00031577997,0.00061674416,0.00027994852
I don't have,-1.1985759e-07,-5.2675183e-05,4.707633e-05
I don't sense,2.4911285e-05,0.00017572907,7.624771e-05
I hadn't found,0.0003545455,0.00026058484,0.0001300782
I didn't want to use,6.225251e-05,-9.637675e-06,6.173714e-05
"Without knowing who had left the trail of blood, I didn't want",-0.0011541459,-0.0008940481,-0.0007294287
Carol lifted her skirt and she wasn't wearing,2.4527488e-05,1.25927845e-05,-0.00013996016
He fucked Paula now as if there hadn't been,-3.8659626e-05,-4.9144517e-05,-0.00012033832
He hadn't come up with,-3.091432e-05,9.1541326e-05,-0.0001083957
I don't see,-0.00014621178,-8.74752e-05,-5.1391085e-05
It wasn't that she had,8.139014e-05,0.00022188528,-9.598723e-05
You don't have,-0.00096297526,-0.00078356435,-0.0005320656
"You see, Doug, I don't have",-4.4209075e-05,1.571048e-05,4.19165e-05
"""Let's go, Perch, he said, """"and let's hope we don't run into",6.4100605e-06,8.1456965e-05,8.197734e-05
"His cock was limp, and didn't show",7.902365e-05,0.00016238214,0.00022450364
"I glanced around, and didn't see",-1.3046651e-05,0.00015553024,0.000115923394
Haven't had,-4.5784458e-05,-6.8307772e-06,-5.909747e-05
Too bad they didn't put,6.894604e-05,-7.260428e-05,8.138871e-05
"Yes I know there are no brass cars, and that it wouldn't have",-0.000102573074,0.00012414064,-4.089065e-05
They won't drop,-5.951769e-06,7.660641e-06,8.932661e-06
"Some of the young men was barefooted, and some of the children didn't have on",4.9711147e-05,6.4887805e-05,2.879533e-05
You see we hadn't,0.00019251148,-3.926131e-06,0.00016808361
They didn't wear,0.00019389078,0.0002108941,3.7562177e-06
I don't have,-2.0940022e-05,-5.0524144e-05,-6.017292e-06
That was so fantastic there aren't,0.0002671744,0.00019669886,0.00018912862
"I'm familiar with the creation myths, thank you, and I certainly don't need",7.262409e-05,1.635919e-05,-2.9236771e-05
We don't want,0.00018385852,0.00013454453,0.00011796452
She didn't have,-0.00023591152,-6.1582716e-05,-1.6315518e-07
You say that you don't have,-0.00016604968,-8.826299e-05,-0.0003274495
And Victor says you didn't send,-4.559369e-05,4.1096566e-05,3.3166496e-05
He didn't see,-0.00017242471,-0.0002482289,-0.00016337668
I wasn't aware of,-0.00017033819,-3.119997e-05,-8.8991845e-05
We aren't out to set,-5.3790398e-05,-5.8348523e-05,-9.577675e-05
We didn't have,2.856613e-05,3.130751e-06,2.9393257e-06
I hope they don't have,-0.00026876852,-0.00023212144,-0.00028472254
And there aren't,1.2922347e-05,0.00025290617,0.0001193332
I had to make sure that the monks weren't planning,-0.00018545707,-0.00019877587,-0.00023861468
I don't know,6.3791056e-05,9.658285e-05,-0.00020787376
She wasn't about to take,-0.00020635567,-0.00014494685,-0.00017173064
And I don't want,-0.00039433944,-0.00033347963,-0.0003498667
I don't see,-5.023219e-05,-5.491952e-05,-0.00020138182
"Maxwell would have plenty of bruises and the devil's own headache, but there didn't seem to be",-9.105292e-05,-2.5644433e-05,-7.889091e-05
"I know it's overpowering, but I didn't order",0.0001592096,0.00011124776,0.00011822983
"Let's just hope that whatever that thing was, it doesn't have",-0.00028490048,-0.0004851474,-0.00013195275
I haven't,-9.944476e-05,-0.00015533715,3.1527597e-06
S'long as you don't get,5.0249666e-05,-7.2066905e-05,1.9077792e-05
Thankfully there weren't,0.00039724834,0.00040214075,0.00030426157
We wouldn't be earning,0.000110246074,0.00028042938,0.0001947938
"Why, here we haven't",0.0002905475,0.00025312835,0.00034386944
Hope you haven't,0.00023208428,9.725595e-05,0.00034301382
It didn't send or take,-4.523551e-05,3.275415e-05,4.379281e-05
He didn't have,-0.0002315202,-6.676331e-05,-0.00019847357
I didn't want,-0.00070686196,-0.0006619122,-0.0010826541
And won't have,-0.00010034177,-0.00041470872,-1.9865733e-05
We don't have,5.0004974e-06,0.00010880118,0.00012276284
But we don't have,-0.00014079668,-8.609619e-05,-0.00019169864
I don't want,-0.00014760642,-0.00017496913,-0.00017031426
We won't kill,-2.258683e-05,1.8757673e-05,-0.00011582908
"""But,"""" she said as she glanced about the room, """"there don't seem to be",1.7965982e-05,4.8382008e-05,3.657108e-05
I didn't see,-7.288897e-05,-3.8875143e-05,-4.7384565e-05
But I hadn't known,-5.4405715e-05,9.345824e-05,0.00016345165
"I mean, all I remembered from The Red Pony was that there weren't",0.00037132343,0.00036123453,0.0004504831
I hadn't noticed,2.3002534e-05,-9.917451e-05,7.696614e-05
"In the first place, Rob didn't have",-0.00017030351,-5.0301664e-05,-0.00016099028
"aside, Eric didn't seem to have",0.00016207126,-3.098586e-05,3.901108e-05
"couch, Eric's smile didn't give me",0.00012704868,2.2669532e-05,0.0002506884
They aren't taking,-9.9158446e-05,-7.244928e-05,-3.8528797e-05
Your head is fuzzy and you won't find,0.00011016139,0.00020826329,0.00010989793
"No, he hadn't had",-9.0790214e-05,9.922031e-05,8.1601e-05
"He was just as horny, true, and didn't take",0.00015949825,0.00033106562,0.0004359276
Probably won't be,0.0002205191,4.859497e-05,0.00015042657
"The dwarf had earned the right to use the warehouse, bul be didn't tell",0.00016608229,0.0002920474,0.00023537679
I don't want to take,-4.68106e-05,-3.8444996e-06,8.7274704e-05
He hoped there weren't,4.319265e-06,0.00029197126,-2.4727808e-05
He didn't see,-0.00018866968,-0.00010629142,-9.032437e-05
His face wasn't giving,-6.429446e-05,-0.000116384515,3.923911e-05
Isabel knew she wasn't going to win,-7.369765e-05,-7.132185e-05,-0.00010089716
And he had a feeling Valenti wouldn't mind offing,6.460564e-05,0.00011217041,-5.1962124e-06
You weren't doing,9.463123e-05,0.000121907935,0.0001807845
There won't be,7.0029884e-05,2.662561e-05,0.00010477105
"I checked the addition, and he hadn't made",2.182362e-05,1.41621495e-05,4.636354e-05
I thought you said there weren't,0.0002400534,2.0753276e-05,0.00042816202
"In truth, he was just as glad that there weren't",0.00042193662,0.00046641103,0.00030995076
Just don't make,0.00015784513,5.987403e-05,0.0002618596
We haven't seen,0.00015057293,0.00021375397,3.906289e-05
"Now, that fit with Hell, except that there weren't",0.00050623494,0.00039248448,0.00048086885
"He should have been in the forest, but there weren't",0.00030623045,0.00026072515,0.00045954698
I don't have,-0.00015722538,-0.00016466899,-0.00012664807
They probably aren't taking,-0.00012397632,1.5085358e-05,-3.7843925e-05
I just about had a foal when I found out there weren't,0.00013964661,0.00032485888,0.00013885413
"Because thanks to that bloody war, there aren't going to be",-8.9352994e-05,-2.1677615e-05,-5.4188844e-05
Since his backside was already dusty he didn't have,-0.00021071226,-9.659937e-05,-5.0729417e-05
There aren't,0.00019941479,0.00020965072,0.0005028858
I can tell you right now that he hasn't made,-6.563266e-05,7.700788e-06,7.519986e-05
At least she wouldn't be getting,-0.00012309934,8.934018e-05,-0.0001390819
The local economy was in piss-poor shape; that wouldn't win them,4.239753e-05,2.5350899e-05,5.182135e-05
Well that didn't sound,5.308354e-05,2.666783e-05,6.0413204e-05
You people aren't having,-0.00011033169,-0.00016103627,-0.00017925912
I don't want to lose,-4.110489e-05,-6.0538296e-05,-9.5875e-05
We didn't lose,8.482506e-05,9.685242e-05,6.591656e-05
And we don't have,-5.013489e-05,-0.000118592645,-7.0209586e-05
I'm thinking of checking where he came from and offering to purchase his services if he hasn't,7.080702e-05,6.039298e-05,0.0001683397
"There were seven of them; whoever his attackers were, they weren't taking",-6.284221e-05,0.00018399279,3.0731302e-05
He chose one that didn't have,-0.00038095348,-0.00038876652,-0.00024176337
He hadn't made,9.937636e-05,0.00019524372,0.00015556722
Now just so that there aren't,0.00021632401,0.00035488198,0.00037958642
Robin hadn't heard of,7.707951e-05,4.179876e-05,-0.00010387569
There won't be,-2.0249003e-05,3.5568104e-05,0.00011567581
